"id","dosen_id","hari","sesi_ujian_id","ruangan_id","keterangan","created_at","updated_at"
"1","1","Senin","1",NULL,"Mengajar Basis Data Lanjut di G7.03","2026-04-28 20:19:06","2026-04-28 20:19:06"
"2","1","Senin","2",NULL,"Mengajar Basis Data Lanjut di G7.03","2026-04-28 20:19:06","2026-04-28 20:19:06"
"3","1","Senin","3",NULL,"Mengajar Basis Data Lanjut di G7.03","2026-04-28 20:19:06","2026-04-28 20:19:06"
"4","1","Senin","4",NULL,"Mengajar Basis Data Lanjut di G7.03","2026-04-28 20:19:06","2026-04-28 20:19:06"
"5","1","Senin","5",NULL,"Mengajar Basis Data Lanjut di G7.03","2026-04-28 20:19:06","2026-04-28 20:19:06"
"6","1","Senin","6",NULL,"Mengajar Basis Data Lanjut di G7.03","2026-04-28 20:19:06","2026-04-28 20:19:06"
"7","1","Senin","7",NULL,"Mengajar Basis Data Lanjut di G7.03","2026-04-28 20:19:06","2026-04-28 20:19:06"
"8","1","Senin","8",NULL,"Mengajar Basis Data Lanjut di G7.03","2026-04-28 20:19:06","2026-04-28 20:19:06"
"9","1","Senin","9",NULL,"Mengajar Basis Data Lanjut di G7.03","2026-04-28 20:19:06","2026-04-28 20:19:06"
"10","1","Senin","10",NULL,"Mengajar Basis Data Lanjut di G7.03","2026-04-28 20:19:06","2026-04-28 20:19:06"
"11","1","Selasa","1",NULL,"Mengajar Basis Data Lanjut di G7.03","2026-04-28 20:19:57","2026-04-28 20:19:57"
"12","1","Selasa","2",NULL,"Mengajar Basis Data Lanjut di G7.03","2026-04-28 20:19:57","2026-04-28 20:19:57"
"13","1","Selasa","3",NULL,"Mengajar Basis Data Lanjut di G7.03","2026-04-28 20:19:57","2026-04-28 20:19:57"
"14","1","Selasa","4",NULL,"Mengajar Basis Data Lanjut di G7.03","2026-04-28 20:19:57","2026-04-28 20:19:57"
"15","1","Selasa","5",NULL,"Mengajar Basis Data Lanjut di G7.03","2026-04-28 20:19:57","2026-04-28 20:19:57"
"16","1","Rabu","1",NULL,"Mengajar Basis Data Lanjut di G7.04","2026-04-28 20:20:56","2026-04-28 20:20:56"
"17","1","Rabu","2",NULL,"Mengajar Basis Data Lanjut di G7.04","2026-04-28 20:20:56","2026-04-28 20:20:56"
"18","1","Rabu","3",NULL,"Mengajar Basis Data Lanjut di G7.04","2026-04-28 20:20:56","2026-04-28 20:20:56"
"19","1","Rabu","4",NULL,"Mengajar Basis Data Lanjut di G7.04","2026-04-28 20:20:56","2026-04-28 20:20:56"
"20","1","Rabu","5",NULL,"Mengajar Basis Data Lanjut di G7.04","2026-04-28 20:20:56","2026-04-28 20:20:56"
"21","1","Rabu","6",NULL,"Mengajar Basis Data Lanjut di G7.04","2026-04-28 20:20:56","2026-04-28 20:20:56"
"22","1","Rabu","7",NULL,"Mengajar Basis Data Lanjut di G7.04","2026-04-28 20:20:56","2026-04-28 20:20:56"
"23","1","Rabu","8",NULL,"Mengajar Basis Data Lanjut di G7.04","2026-04-28 20:20:56","2026-04-28 20:20:56"
"24","1","Rabu","9",NULL,"Mengajar Basis Data Lanjut di G7.04","2026-04-28 20:20:56","2026-04-28 20:20:56"
"25","1","Rabu","10",NULL,"Mengajar Basis Data Lanjut di G7.04","2026-04-28 20:20:56","2026-04-28 20:20:56"
"26","1","Kamis","1","3","Mengajar Proyek Aplikasi Lanjut","2026-04-28 20:22:04","2026-04-28 20:22:04"
"27","1","Kamis","2","3","Mengajar Proyek Aplikasi Lanjut","2026-04-28 20:22:04","2026-04-28 20:22:04"
"28","1","Kamis","3","3","Mengajar Proyek Aplikasi Lanjut","2026-04-28 20:22:04","2026-04-28 20:22:04"
"29","1","Kamis","4","3","Mengajar Proyek Aplikasi Lanjut","2026-04-28 20:22:04","2026-04-28 20:22:04"
"30","2","Kamis","1",NULL,"Mengajar Perancangan Antarmuka di G7.05","2026-04-28 20:27:37","2026-04-28 20:27:37"
"31","2","Kamis","2",NULL,"Mengajar Perancangan Antarmuka di G7.05","2026-04-28 20:27:37","2026-04-28 20:27:37"
"32","2","Kamis","3",NULL,"Mengajar Perancangan Antarmuka di G7.05","2026-04-28 20:27:37","2026-04-28 20:27:37"
"33","2","Kamis","4",NULL,"Mengajar Perancangan Antarmuka di G7.05","2026-04-28 20:27:37","2026-04-28 20:27:37"
"34","2","Kamis","6",NULL,"Mengajar Perancangan Antarmuka di G7.05","2026-04-28 20:27:37","2026-04-28 20:27:37"
"35","2","Kamis","7",NULL,"Mengajar Perancangan Antarmuka di G7.05","2026-04-28 20:27:37","2026-04-28 20:27:37"
"36","2","Jumat","1","3","Mengajar Pengantar Teknologi Infomasi","2026-04-28 20:28:27","2026-04-28 20:28:27"
"37","2","Jumat","2","3","Mengajar Pengantar Teknologi Infomasi","2026-04-28 20:28:27","2026-04-28 20:28:27"
"38","2","Jumat","3","3","Mengajar Pengantar Teknologi Infomasi","2026-04-28 20:28:27","2026-04-28 20:28:27"
"39","2","Jumat","4","3","Mengajar Pengantar Teknologi Infomasi","2026-04-28 20:28:27","2026-04-28 20:28:27"
"40","2","Jumat","6","3","Mengajar Pengantar Teknologi Infomasi","2026-04-28 20:28:27","2026-04-28 20:28:27"
"41","2","Jumat","7","3","Mengajar Pengantar Teknologi Infomasi","2026-04-28 20:28:27","2026-04-28 20:28:27"
"47","3","Senin","6","8","Mengajar Desain Interaksi","2026-04-28 20:32:55","2026-04-28 20:32:55"
"48","3","Senin","7","8","Mengajar Desain Interaksi","2026-04-28 20:32:55","2026-04-28 20:32:55"
"49","3","Senin","8","8","Mengajar Desain Interaksi","2026-04-28 20:32:55","2026-04-28 20:32:55"
"50","3","Senin","9","8","Mengajar Desain Interaksi","2026-04-28 20:32:55","2026-04-28 20:32:55"
"51","3","Senin","10","8","Mengajar Desain Interaksi","2026-04-28 20:32:55","2026-04-28 20:32:55"
"52","3","Senin","1","9","Mengajar Pengantar Teknologi Informasi di A3.01","2026-04-28 20:33:11","2026-04-28 20:33:11"
"53","3","Senin","2","9","Mengajar Pengantar Teknologi Informasi di A3.01","2026-04-28 20:33:12","2026-04-28 20:33:12"
"54","3","Senin","3","9","Mengajar Pengantar Teknologi Informasi di A3.01","2026-04-28 20:33:12","2026-04-28 20:33:12"
"55","3","Senin","4","9","Mengajar Pengantar Teknologi Informasi di A3.01","2026-04-28 20:33:12","2026-04-28 20:33:12"
"56","3","Senin","5","9","Mengajar Pengantar Teknologi Informasi di A3.01","2026-04-28 20:33:12","2026-04-28 20:33:12"
"57","3","Selasa","1","8","Mengajar Desain Interaksi","2026-04-28 20:35:25","2026-04-28 20:35:25"
"58","3","Selasa","2","8","Mengajar Desain Interaksi","2026-04-28 20:35:25","2026-04-28 20:35:25"
"59","3","Selasa","3","8","Mengajar Desain Interaksi","2026-04-28 20:35:25","2026-04-28 20:35:25"
"60","3","Selasa","4","8","Mengajar Desain Interaksi","2026-04-28 20:35:25","2026-04-28 20:35:25"
"61","3","Selasa","5","8","Mengajar Desain Interaksi","2026-04-28 20:35:25","2026-04-28 20:35:25"
"62","3","Kamis","6","8","Mengajar Desain Interaksi","2026-04-28 20:37:18","2026-04-28 20:37:18"
"63","3","Kamis","7","8","Mengajar Desain Interaksi","2026-04-28 20:37:18","2026-04-28 20:37:18"
"64","3","Kamis","8","8","Mengajar Desain Interaksi","2026-04-28 20:37:18","2026-04-28 20:37:18"
"65","3","Kamis","9","8","Mengajar Desain Interaksi","2026-04-28 20:37:18","2026-04-28 20:37:18"
"66","3","Kamis","10","8","Mengajar Desain Interaksi","2026-04-28 20:37:18","2026-04-28 20:37:18"
"67","3","Jumat","1","8","Mengajar Desain Interaksi","2026-04-28 20:38:24","2026-04-28 20:38:24"
"68","3","Jumat","2","8","Mengajar Desain Interaksi","2026-04-28 20:38:24","2026-04-28 20:38:24"
"69","3","Jumat","3","8","Mengajar Desain Interaksi","2026-04-28 20:38:24","2026-04-28 20:38:24"
"70","3","Jumat","4","8","Mengajar Desain Interaksi","2026-04-28 20:38:24","2026-04-28 20:38:24"
"71","3","Jumat","5","8","Mengajar Desain Interaksi","2026-04-28 20:38:24","2026-04-28 20:38:24"
"72","3","Jumat","6","8","Mengajar Desain Interaksi","2026-04-28 20:38:24","2026-04-28 20:38:24"
"73","3","Jumat","7","8","Mengajar Desain Interaksi","2026-04-28 20:38:24","2026-04-28 20:38:24"
"74","3","Jumat","8","8","Mengajar Desain Interaksi","2026-04-28 20:38:24","2026-04-28 20:38:24"
"75","3","Jumat","9","8","Mengajar Desain Interaksi","2026-04-28 20:38:24","2026-04-28 20:38:24"
"76","3","Jumat","10","8","Mengajar Desain Interaksi","2026-04-28 20:38:24","2026-04-28 20:38:24"
"77","4","Senin","6","2","Mengajar Big data analis","2026-04-28 20:40:36","2026-04-28 20:40:36"
"78","4","Senin","7","2","Mengajar Big data analis","2026-04-28 20:40:36","2026-04-28 20:40:36"
"79","4","Senin","8","2","Mengajar Big data analis","2026-04-28 20:40:36","2026-04-28 20:40:36"
"80","4","Senin","9","2","Mengajar Big data analis","2026-04-28 20:40:36","2026-04-28 20:40:36"
"81","4","Senin","10","2","Mengajar Big data analis","2026-04-28 20:40:36","2026-04-28 20:40:36"
"82","4","Selasa","1",NULL,"Mengajar Manajemen proyek di G7.08","2026-04-28 20:42:32","2026-04-28 20:42:32"
"83","4","Selasa","2",NULL,"Mengajar Manajemen proyek di G7.08","2026-04-28 20:42:32","2026-04-28 20:42:32"
"84","4","Selasa","3",NULL,"Mengajar Manajemen proyek di G7.08","2026-04-28 20:42:32","2026-04-28 20:42:32"
"85","4","Selasa","4",NULL,"Mengajar Manajemen proyek di G7.08","2026-04-28 20:42:32","2026-04-28 20:42:32"
"86","4","Selasa","6","2","Mengajar Analisis dan visualisasi data","2026-04-28 20:43:36","2026-04-28 20:43:36"
"87","4","Selasa","7","2","Mengajar Analisis dan visualisasi data","2026-04-28 20:43:36","2026-04-28 20:43:36"
"88","4","Selasa","8","2","Mengajar Analisis dan visualisasi data","2026-04-28 20:43:36","2026-04-28 20:43:36"
"89","4","Selasa","9","2","Mengajar Analisis dan visualisasi data","2026-04-28 20:43:36","2026-04-28 20:43:36"
"90","4","Selasa","10","2","Mengajar Analisis dan visualisasi data","2026-04-28 20:43:36","2026-04-28 20:43:36"
"91","4","Rabu","6",NULL,"Mengajar Praktikum Perancangan Antarmuka di G7.07","2026-04-28 20:44:28","2026-04-28 20:44:28"
"92","4","Rabu","7",NULL,"Mengajar Praktikum Perancangan Antarmuka di G7.07","2026-04-28 20:44:28","2026-04-28 20:44:28"
"93","4","Rabu","8",NULL,"Mengajar Praktikum Perancangan Antarmuka di G7.07","2026-04-28 20:44:28","2026-04-28 20:44:28"
"94","4","Rabu","9",NULL,"Mengajar Praktikum Perancangan Antarmuka di G7.07","2026-04-28 20:44:28","2026-04-28 20:44:28"
"95","4","Rabu","10",NULL,"Mengajar Praktikum Perancangan Antarmuka di G7.07","2026-04-28 20:44:28","2026-04-28 20:44:28"
"96","4","Kamis","6",NULL,"mengajar Praktikum Perancangan Antarmuka di G7.07","2026-04-28 20:45:33","2026-04-28 20:45:33"
"97","4","Kamis","7",NULL,"mengajar Praktikum Perancangan Antarmuka di G7.07","2026-04-28 20:45:33","2026-04-28 20:45:33"
"98","4","Kamis","8",NULL,"mengajar Praktikum Perancangan Antarmuka di G7.07","2026-04-28 20:45:33","2026-04-28 20:45:33"
"99","4","Kamis","9",NULL,"mengajar Praktikum Perancangan Antarmuka di G7.07","2026-04-28 20:45:33","2026-04-28 20:45:33"
"100","4","Kamis","10",NULL,"mengajar Praktikum Perancangan Antarmuka di G7.07","2026-04-28 20:45:33","2026-04-28 20:45:33"
"101","4","Jumat","1",NULL,"Mengajar Pemrograman Web Lanjut di G7.07","2026-04-28 20:46:12","2026-04-28 20:46:12"
"102","4","Jumat","2",NULL,"Mengajar Pemrograman Web Lanjut di G7.07","2026-04-28 20:46:12","2026-04-28 20:46:12"
"103","4","Jumat","3",NULL,"Mengajar Pemrograman Web Lanjut di G7.07","2026-04-28 20:46:12","2026-04-28 20:46:12"
"104","4","Jumat","4",NULL,"Mengajar Pemrograman Web Lanjut di G7.07","2026-04-28 20:46:12","2026-04-28 20:46:12"
"105","4","Jumat","5",NULL,"Mengajar Pemrograman Web Lanjut di G7.07","2026-04-28 20:46:12","2026-04-28 20:46:12"
"106","4","Jumat","6",NULL,"Mengajar Pemrograman Web Lanjut di G7.07","2026-04-28 20:46:12","2026-04-28 20:46:12"
"107","4","Jumat","7",NULL,"Mengajar Pemrograman Web Lanjut di G7.07","2026-04-28 20:46:12","2026-04-28 20:46:12"
"108","4","Jumat","8",NULL,"Mengajar Pemrograman Web Lanjut di G7.07","2026-04-28 20:46:12","2026-04-28 20:46:12"
"109","4","Jumat","9",NULL,"Mengajar Pemrograman Web Lanjut di G7.07","2026-04-28 20:46:12","2026-04-28 20:46:12"
"110","4","Jumat","10",NULL,"Mengajar Pemrograman Web Lanjut di G7.07","2026-04-28 20:46:12","2026-04-28 20:46:12"
"111","5","Senin","1","6","Mengajar Sistem Operasi","2026-04-28 20:54:46","2026-04-28 20:54:46"
"112","5","Senin","2","6","Mengajar Sistem Operasi","2026-04-28 20:54:46","2026-04-28 20:54:46"
"113","5","Senin","3","6","Mengajar Sistem Operasi","2026-04-28 20:54:46","2026-04-28 20:54:46"
"114","5","Senin","4","6","Mengajar Sistem Operasi","2026-04-28 20:54:46","2026-04-28 20:54:46"
